Date,Open,High,Low,Close,S_3,S_15,S_60,Corr,Std_U,Std_D,OD,OL
2016-04-28,119.919998,121.419998,119.730003,121.290001,118.65666699999998,118.6993332,117.58983346666666,-0.6097330642427904,1.5,0.18999500000001035,0.9499970000000104,0.879997000000003
2016-04-29,122.43,123.93,122.339996,123.650002,119.67666633333333,118.87799986666666,117.80983355,-0.1387854149440045,1.5,0.09000400000000752,2.510002,1.139999000000003
2016-05-02,123.779999,123.959999,123.050003,123.239998,121.32666799999998,119.22600000000001,118.04983358333332,0.467366274784614,0.1799999999999926,0.7299959999999999,1.3499989999999968,0.12999700000000303
2016-05-03,123.730003,123.82,122.510002,122.959999,122.72666699999998,119.43999993333334,118.26100021666666,0.6447792579877798,0.08999699999999677,1.2200009999999963,-0.04999600000000726,0.49000499999999647
2016-05-04,122.849998,123.230003,121.510002,122.209999,123.28333299999997,119.63399966666665,118.43833353333333,0.7130311704743081,0.38000499999999704,1.3399959999999993,-0.880004999999997,-0.1100009999999969
2016-05-05,122.629997,122.730003,121.25,122.07,122.80333199999997,119.86333313333334,118.57800015,0.675054278129636,0.10000599999999338,1.379997000000003,-0.22000099999999634,0.41999800000000675
2016-05-06,122.830002,123.809998,122.589996,123.18,122.41333266666663,120.19399973333334,118.71950011666667,0.6632539529636895,0.9799959999999999,0.24000599999999395,0.20000499999999022,0.7600020000000001
2016-05-09,121.199997,121.290001,120.589996,120.650002,122.4866663333333,120.54466653333334,118.86483346666667,0.6981958495686063,0.09000400000000752,0.6100009999999969,-1.630004999999997,-1.9800030000000106
2016-05-10,120.739998,121.379997,120.080002,120.980003,121.96666733333332,120.73866679999999,118.89133353333334,0.5694378481095332,0.6399990000000031,0.6599960000000067,-0.45999899999999627,0.0899959999999993
2016-05-11,121.849998,122.160004,121.379997,122.120003,121.60333499999997,120.83200020000001,118.93500023333333,0.38623854267373026,0.31000600000000134,0.47000099999999634,1.1099999999999994,0.869995000000003
2016-05-12,122.019997,122.389999,121.0,121.160004,121.25000266666666,121.04200033333333,119.05750033333334,-0.05422968094613661,0.3700019999999995,1.0199970000000036,0.16999900000000423,-0.10000599999999338
2016-05-13,121.089996,121.860001,120.660004,121.709999,121.4200033333333,121.15800073333334,119.15216701666667,-0.3175817540217933,0.7700049999999976,0.4299919999999986,-0.9300010000000043,-0.0700080000000014
2016-05-16,122.93,122.970001,121.379997,121.800003,121.66333533333331,121.4126674,119.20916698333333,0.13057289564524863,0.04000099999998952,1.5500030000000038,1.8400040000000075,1.2200010000000105
2016-05-17,121.580002,122.519997,121.480003,122.220001,121.55666866666665,121.65066739999999,119.27950033333333,0.38210592013262035,0.9399950000000104,0.09999899999999684,-1.3499980000000136,-0.22000100000001055
2016-05-18,121.220001,121.919998,119.879997,120.099998,121.91000099999997,121.88533433333333,119.39166705,0.22507411756412754,0.6999970000000104,1.3400039999999933,-0.3600009999999969,-1.0
2016-05-19,119.0,119.980003,118.919998,119.870003,121.37333399999999,121.9560008,119.43966700000001,0.10766546476257342,0.9800029999999964,0.08000199999999325,-2.2200009999999963,-1.0999979999999994
2016-05-20,120.190002,120.32,119.309998,119.709999,120.73000066666664,121.86133426666667,119.4773337,0.16044373491022285,0.1299979999999863,0.8800040000000138,1.1900020000000069,0.3199990000000099
2016-05-23,118.860001,119.599998,118.75,119.370003,119.89333333333332,121.5986674,119.50716704999999,0.15289313603657265,0.7399970000000025,0.1100009999999969,-1.33000100000001,-0.8499979999999994
2016-05-24,118.169998,118.230003,117.25,117.300003,119.65000166666664,121.34066773333332,119.54483375,0.5815251275610884,0.06000499999998965,0.9199980000000068,-0.6900029999999902,-1.2000049999999902
2016-05-25,116.589996,117.059998,116.32,116.980003,118.79333499999997,120.96333466666667,119.52250048333333,0.7983602548938498,0.4700019999999938,0.2699960000000061,-1.5800020000000075,-0.7100070000000045
2016-05-26,117.57,117.629997,116.389999,116.580002,117.88333633333332,120.61466826666667,119.50933391666668,0.8683655028996012,0.05999700000000985,1.18000099999999,0.9800039999999939,0.5899969999999968
2016-05-27,116.269997,116.360001,115.290001,115.620003,116.95333599999998,120.2486684,119.47433395,0.8961890357451365,0.09000399999999331,0.9799959999999999,-1.3000029999999896,-0.31000499999998965
2016-05-31,115.760002,116.400002,115.5,116.059998,116.39333599999998,119.7446686,119.38916728333334,0.9221094947473949,0.6400000000000006,0.26000200000000007,-0.5099950000000035,0.1399990000000031
2016-06-01,115.970001,116.139999,115.199997,115.940002,116.08666766666664,119.43866833333333,119.31450056666668,0.91483331656377,0.16999800000000675,0.7700040000000001,0.20999899999999627,-0.08999699999999677
2016-06-02,115.779999,115.970001,115.580002,115.669998,115.87333433333332,119.10266826666665,119.22783395,0.9432352213237697,0.19000199999999268,0.19999700000001042,-0.19000199999999268,-0.16000300000000323
2016-06-03,118.25,118.889999,118.230003,118.879997,115.88999933333332,118.67266793333333,119.14600055000001,0.9332179858353328,0.6399990000000031,0.019997000000003595,2.4700009999999963,2.5800019999999932
2016-06-06,118.889999,119.169998,118.459999,118.919998,116.82999899999999,118.52066746666668,119.1343338,0.6441218592678429,0.27999900000000366,0.4300000000000068,0.6399990000000031,0.010002000000000066
2016-06-07,118.5,119.019997,118.410004,118.82,117.823331,118.33466739999999,119.09133376666666,0.37012126587574423,0.5199970000000036,0.0899959999999993,-0.3899990000000031,-0.41999800000000675
2016-06-08,120.300003,120.779999,120.230003,120.580002,118.87333166666666,118.13600053333334,119.08150036666667,0.15358656389897113,0.47999599999999987,0.07000000000000739,1.8000030000000038,1.4800030000000106
2016-06-09,120.610001,121.480003,120.550003,121.25,119.43999999999998,118.02666726666666,119.12666701666667,0.44053612368963596,0.8700019999999995,0.05999799999999311,0.3099979999999931,0.02999900000000366
2016-06-10,121.550003,122.099998,121.18,121.739998,120.2166673333333,118.10333406666668,119.18150036666665,0.717203699335955,0.5499949999999956,0.370002999999997,0.9400020000000069,0.3000030000000038
2016-06-13,122.800003,122.830002,122.029999,122.639999,121.18999999999998,118.2280004,119.20066706666667,0.8449401662010463,0.02999899999998945,0.7700040000000001,1.25,1.0600050000000039
